station_no,date,delta,hist_level
6335060,1978-02-07,161.0,164.0
6335060,1978-05-08,0.0,316.0
6335060,1978-05-09,17.0,316.0
6335060,1978-05-10,20.0,316.0
6335060,1978-05-11,24.0,316.0
6335060,1978-05-12,20.0,316.0
6335060,1978-05-13,13.0,316.0
6335060,1978-05-14,1.0,316.0
6335060,1978-05-15,0.0,316.0
6335060,1978-05-16,8.0,316.0
6335060,1978-05-17,4.0,316.0
6335060,1978-05-18,-8.0,316.0
6335060,1978-05-19,-23.0,316.0
6335060,1978-05-20,-29.0,316.0
6335060,1978-05-21,-12.0,316.0
6335060,1978-05-22,-1.0,316.0
6335060,1978-05-23,-6.0,316.0
6335060,1978-05-24,86.0,316.0
6335060,1978-08-22,0.0,251.0
6335060,1978-08-23,-14.0,251.0
6335060,1978-08-24,-26.0,251.0
6335060,1978-08-25,-35.0,251.0
6335060,1978-08-26,-44.0,251.0
6335060,1978-08-27,-51.0,251.0
6335060,1978-08-28,-62.0,251.0
6335060,1978-08-29,-72.0,251.0
6335060,1978-08-30,-78.0,251.0
6335060,1978-08-31,-82.0,251.0
6335060,1978-09-01,-80.0,251.0
6335060,1978-09-02,-80.0,251.0
6335060,1978-09-03,-79.0,251.0
6335060,1978-09-04,-78.0,251.0
6335060,1978-09-05,-81.0,251.0
6335060,1978-09-06,-89.0,251.0
6335060,1978-09-07,-87.0,251.0
6335060,1978-12-06,0.0,41.0
6335060,1978-12-07,-3.0,41.0
6335060,1978-12-08,-6.0,41.0
6335060,1978-12-09,-2.0,41.0
6335060,1978-12-10,20.0,41.0
6335060,1978-12-11,54.0,41.0
6335060,1978-12-12,98.0,41.0
6335060,1978-12-13,100.0,41.0
6335060,1978-12-14,98.0,41.0
6335060,1978-12-15,110.0,41.0
6335060,1978-12-16,144.0,41.0
6335060,1978-12-17,170.0,41.0
6335060,1978-12-18,176.0,41.0
6335060,1978-12-19,177.0,41.0
6335060,1978-12-20,170.0,41.0
6335060,1978-12-21,152.0,41.0
6335060,1978-12-22,127.0,41.0
6335060,1979-03-22,0.0,459.0
6335060,1979-03-23,-20.0,459.0
6335060,1979-03-24,-42.0,459.0
6335060,1979-03-25,-68.0,459.0
6335060,1979-03-26,-83.0,459.0
6335060,1979-03-27,-70.0,459.0
6335060,1979-03-28,-47.0,459.0
6335060,1979-03-29,0.0,459.0
6335060,1979-03-30,5.0,459.0
6335060,1979-03-31,-18.0,459.0
6335060,1979-04-01,-36.0,459.0
6335060,1979-04-02,-32.0,459.0
6335060,1979-04-03,-31.0,459.0
6335060,1979-04-04,-19.0,459.0
6335060,1979-04-05,-4.0,459.0
6335060,1979-04-06,-6.0,459.0
6335060,1979-04-07,-23.0,459.0
6335060,1979-07-06,0.0,213.0
6335060,1979-07-07,-7.0,213.0
6335060,1979-07-08,-12.0,213.0
6335060,1979-07-09,-18.0,213.0
6335060,1979-07-10,-22.0,213.0
6335060,1979-07-11,-23.0,213.0
6335060,1979-07-12,-36.0,213.0
6335060,1979-07-13,-39.0,213.0
6335060,1979-07-14,-26.0,213.0
6335060,1979-07-15,-22.0,213.0
6335060,1979-07-16,-17.0,213.0
6335060,1979-07-17,-22.0,213.0
6335060,1979-07-18,-35.0,213.0
6335060,1979-07-19,-43.0,213.0
6335060,1979-07-20,-51.0,213.0
6335060,1979-07-21,-55.0,213.0
6335060,1979-07-22,-61.0,213.0
6335060,1979-10-20,0.0,130.0
6335060,1979-10-21,0.0,130.0
6335060,1979-10-22,-3.0,130.0
6335060,1979-10-23,-11.0,130.0
6335060,1979-10-24,-17.0,130.0
6335060,1979-10-25,-18.0,130.0
6335060,1979-10-26,-4.0,130.0
6335060,1979-10-27,10.0,130.0
6335060,1979-10-28,8.0,130.0
6335060,1979-10-29,-3.0,130.0
6335060,1979-10-30,-10.0,130.0
6335060,1979-10-31,-17.0,130.0
6335060,1979-11-01,82.0,130.0
6335060,1979-11-02,84.0,130.0
6335060,1979-11-03,83.0,130.0
6335060,1979-11-04,72.0,130.0
6335060,1979-11-05,73.0,130.0
6335060,1980-02-03,0.0,646.0
6335060,1980-02-04,56.0,646.0
6335060,1980-02-05,117.0,646.0
6335060,1980-02-06,191.0,646.0
6335060,1980-02-07,257.0,646.0
6335060,1980-02-08,283.0,646.0
6335060,1980-02-09,262.0,646.0
6335060,1980-02-10,205.0,646.0
6335060,1980-02-11,137.0,646.0
6335060,1980-02-12,66.0,646.0
6335060,1980-02-13,11.0,646.0
6335060,1980-02-14,-32.0,646.0
6335060,1980-02-15,-66.0,646.0
6335060,1980-02-16,-100.0,646.0
6335060,1980-02-17,-133.0,646.0
6335060,1980-02-18,-165.0,646.0
6335060,1980-02-19,-190.0,646.0
6335060,1980-05-19,0.0,320.0
6335060,1980-05-20,-8.0,320.0
6335060,1980-05-21,-12.0,320.0
6335060,1980-05-22,-18.0,320.0
6335060,1980-05-23,-24.0,320.0
6335060,1980-05-24,-26.0,320.0
6335060,1980-05-25,-28.0,320.0
6335060,1980-05-26,-31.0,320.0
6335060,1980-05-27,-36.0,320.0
6335060,1980-05-28,-39.0,320.0
6335060,1980-05-29,-28.0,320.0
6335060,1980-05-30,-23.0,320.0
6335060,1980-05-31,-7.0,320.0
6335060,1980-06-01,2.0,320.0
6335060,1980-06-02,5.0,320.0
6335060,1980-06-03,-5.0,320.0
6335060,1980-06-04,-11.0,320.0
6335060,1980-09-02,0.0,316.0
6335060,1980-09-03,-11.0,316.0
6335060,1980-09-04,-12.0,316.0
6335060,1980-09-05,-17.0,316.0
6335060,1980-09-06,-27.0,316.0
6335060,1980-09-07,-25.0,316.0
6335060,1980-09-08,-30.0,316.0
6335060,1980-09-09,-28.0,316.0
6335060,1980-09-10,-32.0,316.0
6335060,1980-09-11,-31.0,316.0
6335060,1980-09-12,-31.0,316.0
6335060,1980-09-13,-32.0,316.0
6335060,1980-09-14,-34.0,316.0
6335060,1980-09-15,-33.0,316.0
6335060,1980-09-16,-34.0,316.0
6335060,1980-09-17,-40.0,316.0
6335060,1980-09-18,-48.0,316.0
6335060,1980-12-17,0.0,605.0
6335060,1980-12-18,2.0,605.0
6335060,1980-12-19,-43.0,605.0
6335060,1980-12-20,-93.0,605.0
6335060,1980-12-21,-134.0,605.0
6335060,1980-12-22,-143.0,605.0
6335060,1980-12-23,-142.0,605.0
6335060,1980-12-24,-153.0,605.0
6335060,1980-12-25,-154.0,605.0
6335060,1980-12-26,-161.0,605.0
6335060,1980-12-27,-170.0,605.0
6335060,1980-12-28,-182.0,605.0
6335060,1980-12-29,-198.0,605.0
6335060,1980-12-30,-222.0,605.0
6335060,1980-12-31,-245.0,605.0
6335060,1981-01-01,-265.0,605.0
6335060,1981-01-02,-274.0,605.0
6335060,1981-04-02,0.0,495.0
6335060,1981-04-03,-13.0,495.0
6335060,1981-04-04,-23.0,495.0
6335060,1981-04-05,-31.0,495.0
6335060,1981-04-06,-37.0,495.0
6335060,1981-04-07,-51.0,495.0
6335060,1981-04-08,-54.0,495.0
6335060,1981-04-09,-56.0,495.0
6335060,1981-04-10,-65.0,495.0
6335060,1981-04-11,-75.0,495.0
6335060,1981-04-12,-80.0,495.0
6335060,1981-04-13,-89.0,495.0
6335060,1981-04-14,-96.0,495.0
6335060,1981-04-15,-101.0,495.0
6335060,1981-04-16,-108.0,495.0
6335060,1981-04-17,-115.0,495.0
6335060,1981-04-18,-123.0,495.0
6335060,1981-07-17,0.0,298.0
6335060,1981-07-18,-3.0,298.0
6335060,1981-07-19,-4.0,298.0
6335060,1981-07-20,-5.0,298.0
6335060,1981-07-21,13.0,298.0
6335060,1981-07-22,61.0,298.0
6335060,1981-07-23,101.0,298.0
6335060,1981-07-24,115.0,298.0
6335060,1981-07-25,122.0,298.0
6335060,1981-07-26,124.0,298.0
6335060,1981-07-27,120.0,298.0
6335060,1981-07-28,129.0,298.0
6335060,1981-07-29,140.0,298.0
6335060,1981-07-30,136.0,298.0
6335060,1981-07-31,126.0,298.0
6335060,1981-08-01,108.0,298.0
6335060,1981-08-02,95.0,298.0
6335060,1981-10-31,0.0,502.0
6335060,1981-11-01,18.0,502.0
6335060,1981-11-02,57.0,502.0
6335060,1981-11-03,89.0,502.0
6335060,1981-11-04,74.0,502.0
6335060,1981-11-05,36.0,502.0
6335060,1981-11-06,3.0,502.0
6335060,1981-11-07,-27.0,502.0
6335060,1981-11-08,-55.0,502.0
6335060,1981-11-09,-75.0,502.0
6335060,1981-11-10,-95.0,502.0
6335060,1981-11-11,-113.0,502.0
6335060,1981-11-12,-129.0,502.0
6335060,1981-11-13,-137.0,502.0
6335060,1981-11-14,-138.0,502.0
6335060,1981-11-15,-142.0,502.0
6335060,1981-11-16,-147.0,502.0
6335060,1982-02-14,0.0,443.0
6335060,1982-02-15,-10.0,443.0
6335060,1982-02-16,-12.0,443.0
6335060,1982-02-17,-17.0,443.0
6335060,1982-02-18,-26.0,443.0
6335060,1982-02-19,-45.0,443.0
6335060,1982-02-20,-57.0,443.0
6335060,1982-02-21,-68.0,443.0
6335060,1982-02-22,-76.0,443.0
6335060,1982-02-23,-85.0,443.0
6335060,1982-02-24,-94.0,443.0
6335060,1982-02-25,-100.0,443.0
6335060,1982-02-26,-106.0,443.0
6335060,1982-02-27,-112.0,443.0
6335060,1982-02-28,-117.0,443.0
6335060,1982-03-01,-124.0,443.0
6335060,1982-03-02,-125.0,443.0
6335060,1982-05-31,0.0,350.0
6335060,1982-06-01,-4.0,350.0
6335060,1982-06-02,-9.0,350.0
6335060,1982-06-03,-7.0,350.0
6335060,1982-06-04,-9.0,350.0
6335060,1982-06-05,-2.0,350.0
6335060,1982-06-06,4.0,350.0
6335060,1982-06-07,9.0,350.0
6335060,1982-06-08,16.0,350.0
6335060,1982-06-09,24.0,350.0
6335060,1982-06-10,23.0,350.0
6335060,1982-06-11,18.0,350.0
6335060,1982-06-12,22.0,350.0
6335060,1982-06-13,30.0,350.0
6335060,1982-06-14,33.0,350.0
6335060,1982-06-15,40.0,350.0
6335060,1982-06-16,45.0,350.0
6335060,1982-09-14,0.0,273.0
6335060,1982-09-15,-6.0,273.0
6335060,1982-09-16,-6.0,273.0
6335060,1982-09-17,-13.0,273.0
6335060,1982-09-18,-17.0,273.0
6335060,1982-09-19,-16.0,273.0
6335060,1982-09-20,-22.0,273.0
6335060,1982-09-21,-29.0,273.0
6335060,1982-09-22,-32.0,273.0
6335060,1982-09-23,-35.0,273.0
6335060,1982-09-24,-32.0,273.0
6335060,1982-09-25,-36.0,273.0
6335060,1982-09-26,-34.0,273.0
6335060,1982-09-27,-39.0,273.0
6335060,1982-09-28,-41.0,273.0
6335060,1982-09-29,-45.0,273.0
6335060,1982-09-30,-40.0,273.0
6335060,1982-12-29,0.0,520.0
6335060,1982-12-30,-20.0,520.0
6335060,1982-12-31,-41.0,520.0
6335060,1983-01-01,-67.0,520.0
6335060,1983-01-02,-90.0,520.0
6335060,1983-01-03,-112.0,520.0
6335060,1983-01-04,-118.0,520.0
6335060,1983-01-05,-86.0,520.0
6335060,1983-01-06,-33.0,520.0
6335060,1983-01-07,33.0,520.0
6335060,1983-01-08,71.0,520.0
6335060,1983-01-09,61.0,520.0
6335060,1983-01-10,28.0,520.0
6335060,1983-01-11,-3.0,520.0
6335060,1983-01-12,-35.0,520.0
6335060,1983-01-13,-63.0,520.0
6335060,1983-01-14,-80.0,520.0
6335060,1983-04-14,0.0,971.0
6335060,1983-04-15,-71.0,971.0
6335060,1983-04-16,-163.0,971.0
6335060,1983-04-17,-224.0,971.0
6335060,1983-04-18,-268.0,971.0
6335060,1983-04-19,-309.0,971.0
6335060,1983-04-20,-346.0,971.0
6335060,1983-04-21,-375.0,971.0
6335060,1983-04-22,-397.0,971.0
6335060,1983-04-23,-415.0,971.0
6335060,1983-04-24,-434.0,971.0
6335060,1983-04-25,-454.0,971.0
6335060,1983-04-26,-469.0,971.0
6335060,1983-04-27,-484.0,971.0
6335060,1983-04-28,-478.0,971.0
6335060,1983-04-29,-490.0,971.0
6335060,1983-04-30,-504.0,971.0
6335060,1983-07-29,0.0,258.0
6335060,1983-07-30,-9.0,258.0
6335060,1983-07-31,-12.0,258.0
6335060,1983-08-01,-13.0,258.0
6335060,1983-08-02,-19.0,258.0
6335060,1983-08-03,-22.0,258.0
6335060,1983-08-04,-19.0,258.0
6335060,1983-08-05,-13.0,258.0
6335060,1983-08-06,3.0,258.0
6335060,1983-08-07,25.0,258.0
6335060,1983-08-08,36.0,258.0
6335060,1983-08-09,25.0,258.0
6335060,1983-08-10,15.0,258.0
6335060,1983-08-11,10.0,258.0
6335060,1983-08-12,5.0,258.0
6335060,1983-08-13,-2.0,258.0
6335060,1983-08-14,-4.0,258.0
6335060,1983-11-12,0.0,137.0
6335060,1983-11-13,0.0,137.0
6335060,1983-11-14,0.0,137.0
6335060,1983-11-15,1.0,137.0
6335060,1983-11-16,0.0,137.0
6335060,1983-11-17,-1.0,137.0
6335060,1983-11-18,-2.0,137.0
6335060,1983-11-19,-9.0,137.0
6335060,1983-11-20,-10.0,137.0
6335060,1983-11-21,-11.0,137.0
6335060,1983-11-22,-12.0,137.0
6335060,1983-11-23,-15.0,137.0
6335060,1983-11-24,-17.0,137.0
6335060,1983-11-25,-16.0,137.0
6335060,1983-11-26,-15.0,137.0
6335060,1983-11-27,10.0,137.0
6335060,1983-11-28,80.0,137.0
6335060,1984-02-26,0.0,303.0
6335060,1984-02-27,-8.0,303.0
6335060,1984-02-28,-11.0,303.0
6335060,1984-02-29,-9.0,303.0
6335060,1984-03-01,-11.0,303.0
6335060,1984-03-02,-13.0,303.0
6335060,1984-03-03,-12.0,303.0
6335060,1984-03-04,-6.0,303.0
6335060,1984-03-05,-11.0,303.0
6335060,1984-03-06,-17.0,303.0
6335060,1984-03-07,-24.0,303.0
6335060,1984-03-08,-27.0,303.0
6335060,1984-03-09,-19.0,303.0
6335060,1984-03-10,-10.0,303.0
6335060,1984-03-11,-22.0,303.0
6335060,1984-03-12,-36.0,303.0
6335060,1984-03-13,-44.0,303.0
6335060,1984-06-11,0.0,508.0
6335060,1984-06-12,-32.0,508.0
6335060,1984-06-13,-70.0,508.0
6335060,1984-06-14,-102.0,508.0
6335060,1984-06-15,-126.0,508.0
6335060,1984-06-16,-139.0,508.0
6335060,1984-06-17,-153.0,508.0
6335060,1984-06-18,-161.0,508.0
6335060,1984-06-19,-174.0,508.0
6335060,1984-06-20,-183.0,508.0
6335060,1984-06-21,-186.0,508.0
6335060,1984-06-22,-188.0,508.0
6335060,1984-06-23,-176.0,508.0
6335060,1984-06-24,-175.0,508.0
6335060,1984-06-25,-171.0,508.0
6335060,1984-06-26,-172.0,508.0
6335060,1984-06-27,-167.0,508.0
6335060,1984-09-25,0.0,417.0
6335060,1984-09-26,43.0,417.0
6335060,1984-09-27,75.0,417.0
6335060,1984-09-28,79.0,417.0
6335060,1984-09-29,68.0,417.0
6335060,1984-09-30,69.0,417.0
6335060,1984-10-01,67.0,417.0
6335060,1984-10-02,58.0,417.0
6335060,1984-10-03,65.0,417.0
6335060,1984-10-04,48.0,417.0
6335060,1984-10-05,45.0,417.0
6335060,1984-10-06,41.0,417.0
6335060,1984-10-07,36.0,417.0
6335060,1984-10-08,30.0,417.0
6335060,1984-10-09,28.0,417.0
6335060,1984-10-10,24.0,417.0
6335060,1984-10-11,18.0,417.0
6335060,1985-01-09,0.0,195.0
6335060,1985-01-10,-4.0,195.0
6335060,1985-01-11,-2.0,195.0
6335060,1985-01-12,1.0,195.0
6335060,1985-01-13,-10.0,195.0
6335060,1985-01-14,-12.0,195.0
6335060,1985-01-15,-16.0,195.0
6335060,1985-01-16,-16.0,195.0
6335060,1985-01-17,-16.0,195.0
6335060,1985-01-18,-16.0,195.0
6335060,1985-01-19,-16.0,195.0
6335060,1985-01-20,-17.0,195.0
6335060,1985-01-21,-17.0,195.0
6335060,1985-01-22,-11.0,195.0
6335060,1985-01-23,44.0,195.0
6335060,1985-01-24,167.0,195.0
6335060,1985-01-25,226.0,195.0
6335060,1985-04-25,0.0,326.0
6335060,1985-04-26,-10.0,326.0
6335060,1985-04-27,-15.0,326.0
6335060,1985-04-28,-16.0,326.0
6335060,1985-04-29,-13.0,326.0
6335060,1985-04-30,-14.0,326.0
6335060,1985-05-01,-20.0,326.0
6335060,1985-05-02,-24.0,326.0
6335060,1985-05-03,-3.0,326.0
6335060,1985-05-04,40.0,326.0
6335060,1985-05-05,72.0,326.0
6335060,1985-05-06,78.0,326.0
6335060,1985-05-07,53.0,326.0
6335060,1985-05-08,31.0,326.0
6335060,1985-05-09,19.0,326.0
6335060,1985-05-10,47.0,326.0
6335060,1985-05-11,117.0,326.0
6335060,1985-08-09,0.0,249.0
6335060,1985-08-10,24.0,249.0
6335060,1985-08-11,31.0,249.0
6335060,1985-08-12,33.0,249.0
6335060,1985-08-13,30.0,249.0
6335060,1985-08-14,31.0,249.0
6335060,1985-08-15,30.0,249.0
6335060,1985-08-16,28.0,249.0
6335060,1985-08-17,34.0,249.0
6335060,1985-08-18,29.0,249.0
6335060,1985-08-19,23.0,249.0
6335060,1985-08-20,22.0,249.0
6335060,1985-08-21,28.0,249.0
6335060,1985-08-22,18.0,249.0
6335060,1985-08-23,10.0,249.0
6335060,1985-08-24,1.0,249.0
6335060,1985-08-25,-7.0,249.0
6335060,1985-11-23,0.0,158.0
6335060,1985-11-24,-9.0,158.0
6335060,1985-11-25,-15.0,158.0
6335060,1985-11-26,-14.0,158.0
6335060,1985-11-27,-18.0,158.0
6335060,1985-11-28,-23.0,158.0
6335060,1985-11-29,-25.0,158.0
6335060,1985-11-30,-20.0,158.0
6335060,1985-12-01,-11.0,158.0
6335060,1985-12-02,14.0,158.0
6335060,1985-12-03,46.0,158.0
6335060,1985-12-04,63.0,158.0
6335060,1985-12-05,71.0,158.0
6335060,1985-12-06,69.0,158.0
6335060,1985-12-07,63.0,158.0
6335060,1985-12-08,62.0,158.0
6335060,1985-12-09,74.0,158.0
6335060,1986-03-09,0.0,374.0
6335060,1986-03-10,-6.0,374.0
6335060,1986-03-11,-38.0,374.0
6335060,1986-03-12,-69.0,374.0
6335060,1986-03-13,-90.0,374.0
6335060,1986-03-14,-101.0,374.0
6335060,1986-03-15,-105.0,374.0
6335060,1986-03-16,-109.0,374.0
6335060,1986-03-17,-116.0,374.0
6335060,1986-03-18,-112.0,374.0
6335060,1986-03-19,-105.0,374.0
6335060,1986-03-20,-99.0,374.0
6335060,1986-03-21,-92.0,374.0
6335060,1986-03-22,-81.0,374.0
6335060,1986-03-23,-53.0,374.0
6335060,1986-03-24,-22.0,374.0
6335060,1986-03-25,40.0,374.0
6335060,1986-06-23,0.0,447.0
6335060,1986-06-24,-6.0,447.0
6335060,1986-06-25,-9.0,447.0
6335060,1986-06-26,-17.0,447.0
6335060,1986-06-27,-35.0,447.0
6335060,1986-06-28,-45.0,447.0
6335060,1986-06-29,-60.0,447.0
6335060,1986-06-30,-74.0,447.0
6335060,1986-07-01,-85.0,447.0
6335060,1986-07-02,-97.0,447.0
6335060,1986-07-03,-104.0,447.0
6335060,1986-07-04,-104.0,447.0
6335060,1986-07-05,-115.0,447.0
6335060,1986-07-06,-119.0,447.0
6335060,1986-07-07,-115.0,447.0
6335060,1986-07-08,-89.0,447.0
6335060,1986-07-09,-51.0,447.0
6335060,1986-10-07,0.0,171.0
6335060,1986-10-08,-3.0,171.0
6335060,1986-10-09,-7.0,171.0
6335060,1986-10-10,-8.0,171.0
6335060,1986-10-11,-12.0,171.0
6335060,1986-10-12,-14.0,171.0
6335060,1986-10-13,-17.0,171.0
6335060,1986-10-14,-16.0,171.0
6335060,1986-10-15,-22.0,171.0
6335060,1986-10-16,-20.0,171.0
6335060,1986-10-17,-23.0,171.0
6335060,1986-10-18,-26.0,171.0
6335060,1986-10-19,-27.0,171.0
6335060,1986-10-20,-25.0,171.0
6335060,1986-10-21,-10.0,171.0
6335060,1986-10-22,50.0,171.0
6335060,1986-10-23,169.0,171.0
6335060,1987-01-21,0.0,289.0
6335060,1987-01-22,-6.0,289.0
6335060,1987-01-23,-13.0,289.0
6335060,1987-01-24,-17.0,289.0
6335060,1987-01-25,-21.0,289.0
6335060,1987-01-26,-26.0,289.0
6335060,1987-01-27,-33.0,289.0
6335060,1987-01-28,-40.0,289.0
6335060,1987-01-29,-41.0,289.0
6335060,1987-01-30,-53.0,289.0
6335060,1987-01-31,-63.0,289.0
6335060,1987-02-01,-70.0,289.0
6335060,1987-02-02,-78.0,289.0
6335060,1987-02-03,-83.0,289.0
6335060,1987-02-04,-84.0,289.0
6335060,1987-02-05,-82.0,289.0
6335060,1987-02-06,-82.0,289.0
6335060,1987-05-07,0.0,433.0
6335060,1987-05-08,28.0,433.0
6335060,1987-05-09,22.0,433.0
6335060,1987-05-10,7.0,433.0
6335060,1987-05-11,-12.0,433.0
6335060,1987-05-12,-29.0,433.0
6335060,1987-05-13,-36.0,433.0
6335060,1987-05-14,-28.0,433.0
6335060,1987-05-15,-10.0,433.0
6335060,1987-05-16,5.0,433.0
6335060,1987-05-17,9.0,433.0
6335060,1987-05-18,20.0,433.0
6335060,1987-05-19,6.0,433.0
6335060,1987-05-20,-2.0,433.0
6335060,1987-05-21,-5.0,433.0
6335060,1987-05-22,3.0,433.0
6335060,1987-05-23,6.0,433.0
6335060,1987-08-21,0.0,382.0
6335060,1987-08-22,-18.0,382.0
6335060,1987-08-23,-34.0,382.0
6335060,1987-08-24,-41.0,382.0
6335060,1987-08-25,-28.0,382.0
6335060,1987-08-26,-23.0,382.0
6335060,1987-08-27,-27.0,382.0
6335060,1987-08-28,-10.0,382.0
6335060,1987-08-29,5.0,382.0
6335060,1987-08-30,-3.0,382.0
6335060,1987-08-31,-14.0,382.0
6335060,1987-09-01,-26.0,382.0
6335060,1987-09-02,-32.0,382.0
6335060,1987-09-03,-32.0,382.0
6335060,1987-09-04,-34.0,382.0
6335060,1987-09-05,-35.0,382.0
6335060,1987-09-06,-28.0,382.0
6335060,1987-12-05,0.0,279.0
6335060,1987-12-06,-10.0,279.0
6335060,1987-12-07,-17.0,279.0
6335060,1987-12-08,-15.0,279.0
6335060,1987-12-09,28.0,279.0
6335060,1987-12-10,35.0,279.0
6335060,1987-12-11,23.0,279.0
6335060,1987-12-12,7.0,279.0
6335060,1987-12-13,-6.0,279.0
6335060,1987-12-14,-15.0,279.0
6335060,1987-12-15,-26.0,279.0
6335060,1987-12-16,-33.0,279.0
6335060,1987-12-17,-25.0,279.0
6335060,1987-12-18,-5.0,279.0
6335060,1987-12-19,67.0,279.0
6335060,1987-12-20,204.0,279.0
6335060,1987-12-21,298.0,279.0
6335060,1988-03-20,0.0,873.0
6335060,1988-03-21,-49.0,873.0
6335060,1988-03-22,-76.0,873.0
6335060,1988-03-23,-105.0,873.0
6335060,1988-03-24,-113.0,873.0
6335060,1988-03-25,-78.0,873.0
6335060,1988-03-26,-10.0,873.0
6335060,1988-03-27,54.0,873.0
6335060,1988-03-28,102.0,873.0
6335060,1988-03-29,120.0,873.0
6335060,1988-03-30,92.0,873.0
6335060,1988-03-31,43.0,873.0
6335060,1988-04-01,-5.0,873.0
6335060,1988-04-02,-49.0,873.0
6335060,1988-04-03,-77.0,873.0
6335060,1988-04-04,-115.0,873.0
6335060,1988-04-05,-155.0,873.0
6335060,1988-07-04,0.0,336.0
6335060,1988-07-05,-8.0,336.0
6335060,1988-07-06,-8.0,336.0
6335060,1988-07-07,0.0,336.0
6335060,1988-07-08,-2.0,336.0
6335060,1988-07-09,0.0,336.0
6335060,1988-07-10,2.0,336.0
6335060,1988-07-11,-2.0,336.0
6335060,1988-07-12,-10.0,336.0
6335060,1988-07-13,-16.0,336.0
6335060,1988-07-14,-22.0,336.0
6335060,1988-07-15,-23.0,336.0
6335060,1988-07-16,-14.0,336.0
6335060,1988-07-17,-2.0,336.0
6335060,1988-07-18,11.0,336.0
6335060,1988-07-19,12.0,336.0
6335060,1988-07-20,-2.0,336.0
6335060,1988-10-18,0.0,354.0
6335060,1988-10-19,-24.0,354.0
6335060,1988-10-20,-37.0,354.0
6335060,1988-10-21,-32.0,354.0
6335060,1988-10-22,-7.0,354.0
6335060,1988-10-23,7.0,354.0
6335060,1988-10-24,-7.0,354.0
6335060,1988-10-25,-24.0,354.0
6335060,1988-10-26,-39.0,354.0
6335060,1988-10-27,-50.0,354.0
6335060,1988-10-28,-67.0,354.0
6335060,1988-10-29,-78.0,354.0
6335060,1988-10-30,-84.0,354.0
6335060,1988-10-31,-82.0,354.0
6335060,1988-11-01,-84.0,354.0
6335060,1988-11-02,-105.0,354.0
6335060,1988-11-03,-115.0,354.0
6335060,1989-02-01,0.0,212.0
6335060,1989-02-02,1.0,212.0
6335060,1989-02-03,1.0,212.0
6335060,1989-02-04,-4.0,212.0
6335060,1989-02-05,-7.0,212.0
6335060,1989-02-06,-9.0,212.0
6335060,1989-02-07,-8.0,212.0
6335060,1989-02-08,-12.0,212.0
6335060,1989-02-09,-16.0,212.0
6335060,1989-02-10,-16.0,212.0
6335060,1989-02-11,-18.0,212.0
6335060,1989-02-12,-19.0,212.0
6335060,1989-02-13,-21.0,212.0
6335060,1989-02-14,-21.0,212.0
6335060,1989-02-15,-15.0,212.0
6335060,1989-02-16,-2.0,212.0
6335060,1989-02-17,13.0,212.0
6335060,1989-05-18,0.0,313.0
6335060,1989-05-19,-8.0,313.0
6335060,1989-05-20,-17.0,313.0
6335060,1989-05-21,-28.0,313.0
6335060,1989-05-22,-34.0,313.0
6335060,1989-05-23,-42.0,313.0
6335060,1989-05-24,-47.0,313.0
6335060,1989-05-25,-53.0,313.0
6335060,1989-05-26,-56.0,313.0
6335060,1989-05-27,-57.0,313.0
6335060,1989-05-28,-56.0,313.0
6335060,1989-05-29,-55.0,313.0
6335060,1989-05-30,-51.0,313.0
6335060,1989-05-31,-53.0,313.0
6335060,1989-06-01,-46.0,313.0
6335060,1989-06-02,-40.0,313.0
6335060,1989-06-03,-49.0,313.0
6335060,1989-09-01,0.0,256.0
6335060,1989-09-02,-5.0,256.0
6335060,1989-09-03,-16.0,256.0
6335060,1989-09-04,-23.0,256.0
6335060,1989-09-05,-25.0,256.0
6335060,1989-09-06,-16.0,256.0
6335060,1989-09-07,-10.0,256.0
6335060,1989-09-08,-11.0,256.0
6335060,1989-09-09,-19.0,256.0
6335060,1989-09-10,-29.0,256.0
6335060,1989-09-11,-38.0,256.0
6335060,1989-09-12,-48.0,256.0
6335060,1989-09-13,-49.0,256.0
6335060,1989-09-14,-50.0,256.0
6335060,1989-09-15,-38.0,256.0
6335060,1989-09-16,-32.0,256.0
6335060,1989-09-17,-33.0,256.0
6335060,1989-12-16,0.0,249.0
6335060,1989-12-17,118.0,249.0
6335060,1989-12-18,224.0,249.0
6335060,1989-12-19,249.0,249.0
6335060,1989-12-20,255.0,249.0
6335060,1989-12-21,302.0,249.0
6335060,1989-12-22,339.0,249.0
6335060,1989-12-23,315.0,249.0
6335060,1989-12-24,347.0,249.0
6335060,1989-12-25,345.0,249.0
6335060,1989-12-26,298.0,249.0
6335060,1989-12-27,240.0,249.0
6335060,1989-12-28,184.0,249.0
6335060,1989-12-29,138.0,249.0
6335060,1989-12-30,98.0,249.0
6335060,1989-12-31,65.0,249.0
6335060,1990-01-01,35.0,249.0
6335060,1990-04-01,0.0,277.0
6335060,1990-04-02,-9.0,277.0
6335060,1990-04-03,-14.0,277.0
6335060,1990-04-04,-9.0,277.0
6335060,1990-04-05,-10.0,277.0
6335060,1990-04-06,-16.0,277.0
6335060,1990-04-07,-24.0,277.0
6335060,1990-04-08,-35.0,277.0
6335060,1990-04-09,-37.0,277.0
6335060,1990-04-10,-44.0,277.0
6335060,1990-04-11,-45.0,277.0
6335060,1990-04-12,-43.0,277.0
6335060,1990-04-13,-42.0,277.0
